date,family,sales,onpromotion
2013-05-13,LADIESWEAR,0.0,0
2013-05-13,LAWN AND GARDEN,0.0,0
2013-05-13,LINGERIE,10.0,0
2013-05-13,"LIQUOR,WINE,BEER",43.0,0
2013-05-13,MAGAZINES,0.0,0
2013-05-13,MEATS,486.59,0
2013-05-13,PERSONAL CARE,155.0,0
2013-05-13,PET SUPPLIES,0.0,0
2013-05-13,PLAYERS AND ELECTRONICS,0.0,0
2013-05-13,POULTRY,202.595,0
2013-05-13,PREPARED FOODS,72.828,0
2013-05-13,PRODUCE,1.0,0
2013-05-13,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-13,SEAFOOD,16.144000000000002,0
2013-05-14,AUTOMOTIVE,1.0,0
2013-05-14,BABY CARE,0.0,0
2013-05-14,BEAUTY,1.0,0
2013-05-14,BEVERAGES,1143.0,0
2013-05-14,BOOKS,0.0,0
2013-05-14,BREAD/BAKERY,327.411,0
2013-05-14,CELEBRATION,0.0,0
2013-05-14,CLEANING,1076.0,0
2013-05-14,DAIRY,346.0,0
2013-05-14,DELI,144.752,0
2013-05-14,EGGS,157.0,0
2013-05-14,FROZEN FOODS,81.0,0
2013-05-14,GROCERY I,2530.0,0
2013-05-14,GROCERY II,21.0,0
2013-05-14,HARDWARE,1.0,0
2013-05-14,HOME AND KITCHEN I,0.0,0
2013-05-14,HOME AND KITCHEN II,0.0,0
2013-05-14,HOME APPLIANCES,0.0,0
2013-05-14,HOME CARE,0.0,0
2013-05-14,LADIESWEAR,0.0,0
2013-05-14,LAWN AND GARDEN,0.0,0
2013-05-14,LINGERIE,12.0,0
2013-05-14,"LIQUOR,WINE,BEER",27.0,0
2013-05-14,MAGAZINES,0.0,0
2013-05-14,MEATS,546.7980299999999,0
2013-05-14,PERSONAL CARE,139.0,0
2013-05-14,PET SUPPLIES,0.0,0
2013-05-14,PLAYERS AND ELECTRONICS,0.0,0
2013-05-14,POULTRY,223.91501,0
2013-05-14,PREPARED FOODS,65.405,0
2013-05-14,PRODUCE,32.0,0
2013-05-14,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-14,SEAFOOD,22.753,0
2013-05-15,AUTOMOTIVE,7.0,0
2013-05-15,BABY CARE,0.0,0
2013-05-15,BEAUTY,3.0,0
2013-05-15,BEVERAGES,788.0,0
2013-05-15,BOOKS,0.0,0
2013-05-15,BREAD/BAKERY,307.931,0
2013-05-15,CELEBRATION,0.0,0
2013-05-15,CLEANING,799.0,0
2013-05-15,DAIRY,395.0,0
2013-05-15,DELI,163.69299999999998,0
2013-05-15,EGGS,143.0,0
2013-05-15,FROZEN FOODS,77.0,0
2013-05-15,GROCERY I,2590.0,0
2013-05-15,GROCERY II,19.0,0
2013-05-15,HARDWARE,0.0,0
2013-05-15,HOME AND KITCHEN I,0.0,0
2013-05-15,HOME AND KITCHEN II,0.0,0
2013-05-15,HOME APPLIANCES,1.0,0
2013-05-15,HOME CARE,0.0,0
2013-05-15,LADIESWEAR,0.0,0
2013-05-15,LAWN AND GARDEN,6.0,0
2013-05-15,LINGERIE,22.0,0
2013-05-15,"LIQUOR,WINE,BEER",48.0,0
2013-05-15,MAGAZINES,0.0,0
2013-05-15,MEATS,326.224,0
2013-05-15,PERSONAL CARE,152.0,0
2013-05-15,PET SUPPLIES,0.0,0
2013-05-15,PLAYERS AND ELECTRONICS,0.0,0
2013-05-15,POULTRY,189.21599999999998,0
2013-05-15,PREPARED FOODS,65.57,0
2013-05-15,PRODUCE,1.0,0
2013-05-15,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-15,SEAFOOD,19.94,0
2013-05-16,AUTOMOTIVE,6.0,0
2013-05-16,BABY CARE,0.0,0
2013-05-16,BEAUTY,4.0,0
2013-05-16,BEVERAGES,858.0,0
2013-05-16,BOOKS,0.0,0
2013-05-16,BREAD/BAKERY,262.74,0
2013-05-16,CELEBRATION,0.0,0
2013-05-16,CLEANING,713.0,0
2013-05-16,DAIRY,320.0,0
2013-05-16,DELI,154.689,0
2013-05-16,EGGS,109.0,0
2013-05-16,FROZEN FOODS,92.0,0
2013-05-16,GROCERY I,2367.0,0
2013-05-16,GROCERY II,15.0,0
2013-05-16,HARDWARE,0.0,0
2013-05-16,HOME AND KITCHEN I,0.0,0
2013-05-16,HOME AND KITCHEN II,0.0,0
2013-05-16,HOME APPLIANCES,0.0,0
2013-05-16,HOME CARE,0.0,0
2013-05-16,LADIESWEAR,0.0,0
2013-05-16,LAWN AND GARDEN,0.0,0
2013-05-16,LINGERIE,14.0,0
2013-05-16,"LIQUOR,WINE,BEER",43.0,0
2013-05-16,MAGAZINES,0.0,0
2013-05-16,MEATS,406.69699999999995,0
2013-05-16,PERSONAL CARE,133.0,0
2013-05-16,PET SUPPLIES,0.0,0
2013-05-16,PLAYERS AND ELECTRONICS,0.0,0
2013-05-16,POULTRY,185.83101000000002,0
2013-05-16,PREPARED FOODS,67.479004,0
2013-05-16,PRODUCE,2.0,0
2013-05-16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-16,SEAFOOD,22.423000000000002,0
2013-05-17,AUTOMOTIVE,3.0,0
2013-05-17,BABY CARE,0.0,0
2013-05-17,BEAUTY,3.0,0
2013-05-17,BEVERAGES,1037.0,0
2013-05-17,BOOKS,0.0,0
2013-05-17,BREAD/BAKERY,246.421,0
2013-05-17,CELEBRATION,0.0,0
2013-05-17,CLEANING,858.0,0
2013-05-17,DAIRY,385.0,0
2013-05-17,DELI,184.139,0
2013-05-17,EGGS,140.0,0
2013-05-17,FROZEN FOODS,96.0,0
2013-05-17,GROCERY I,2423.0,0
2013-05-17,GROCERY II,6.0,0
2013-05-17,HARDWARE,0.0,0
2013-05-17,HOME AND KITCHEN I,0.0,0
2013-05-17,HOME AND KITCHEN II,0.0,0
2013-05-17,HOME APPLIANCES,0.0,0
2013-05-17,HOME CARE,0.0,0
2013-05-17,LADIESWEAR,0.0,0
2013-05-17,LAWN AND GARDEN,6.0,0
2013-05-17,LINGERIE,11.0,0
2013-05-17,"LIQUOR,WINE,BEER",85.0,0
2013-05-17,MAGAZINES,0.0,0
2013-05-17,MEATS,532.0219999999999,0
2013-05-17,PERSONAL CARE,141.0,0
2013-05-17,PET SUPPLIES,0.0,0
2013-05-17,PLAYERS AND ELECTRONICS,0.0,0
2013-05-17,POULTRY,264.869,0
2013-05-17,PREPARED FOODS,85.391,0
2013-05-17,PRODUCE,13.0,0
2013-05-17,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-17,SEAFOOD,32.701,0
2013-05-18,AUTOMOTIVE,1.0,0
2013-05-18,BABY CARE,0.0,0
2013-05-18,BEAUTY,4.0,0
2013-05-18,BEVERAGES,1556.0,0
2013-05-18,BOOKS,0.0,0
2013-05-18,BREAD/BAKERY,473.27,0
2013-05-18,CELEBRATION,0.0,0
2013-05-18,CLEANING,1038.0,0
2013-05-18,DAIRY,578.0,0
2013-05-18,DELI,230.22,0
2013-05-18,EGGS,212.0,0
2013-05-18,FROZEN FOODS,188.0,0
2013-05-18,GROCERY I,3392.0,0
2013-05-18,GROCERY II,35.0,0
2013-05-18,HARDWARE,2.0,0
2013-05-18,HOME AND KITCHEN I,0.0,0
2013-05-18,HOME AND KITCHEN II,0.0,0
2013-05-18,HOME APPLIANCES,0.0,0
2013-05-18,HOME CARE,0.0,0
2013-05-18,LADIESWEAR,0.0,0
2013-05-18,LAWN AND GARDEN,6.0,0
2013-05-18,LINGERIE,19.0,0
2013-05-18,"LIQUOR,WINE,BEER",176.0,0
2013-05-18,MAGAZINES,0.0,0
2013-05-18,MEATS,440.642,0
2013-05-18,PERSONAL CARE,220.0,0
2013-05-18,PET SUPPLIES,0.0,0
2013-05-18,PLAYERS AND ELECTRONICS,0.0,0
2013-05-18,POULTRY,293.4,0
2013-05-18,PREPARED FOODS,143.893,0
2013-05-18,PRODUCE,7.0,0
2013-05-18,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-18,SEAFOOD,30.630001,0
2013-05-19,AUTOMOTIVE,6.0,0
2013-05-19,BABY CARE,0.0,0
2013-05-19,BEAUTY,11.0,0
2013-05-19,BEVERAGES,1911.0,0
2013-05-19,BOOKS,0.0,0
2013-05-19,BREAD/BAKERY,540.376,0
2013-05-19,CELEBRATION,0.0,0
2013-05-19,CLEANING,1256.0,0
2013-05-19,DAIRY,644.0,0
2013-05-19,DELI,263.032,0
2013-05-19,EGGS,296.0,0
2013-05-19,FROZEN FOODS,154.0,0
2013-05-19,GROCERY I,4248.0,0
2013-05-19,GROCERY II,29.0,0
2013-05-19,HARDWARE,2.0,0
2013-05-19,HOME AND KITCHEN I,0.0,0
2013-05-19,HOME AND KITCHEN II,0.0,0
2013-05-19,HOME APPLIANCES,0.0,0
2013-05-19,HOME CARE,0.0,0
2013-05-19,LADIESWEAR,0.0,0
2013-05-19,LAWN AND GARDEN,1.0,0
2013-05-19,LINGERIE,13.0,0
2013-05-19,"LIQUOR,WINE,BEER",0.0,0
2013-05-19,MAGAZINES,0.0,0
2013-05-19,MEATS,601.988,0
2013-05-19,PERSONAL CARE,279.0,0
2013-05-19,PET SUPPLIES,0.0,0
2013-05-19,PLAYERS AND ELECTRONICS,0.0,0
2013-05-19,POULTRY,411.97997999999995,0
2013-05-19,PREPARED FOODS,105.24600000000001,0
2013-05-19,PRODUCE,10.0,0
2013-05-19,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-19,SEAFOOD,35.325,0
2013-05-20,AUTOMOTIVE,1.0,0
2013-05-20,BABY CARE,0.0,0
2013-05-20,BEAUTY,4.0,0
2013-05-20,BEVERAGES,1077.0,0
2013-05-20,BOOKS,0.0,0
2013-05-20,BREAD/BAKERY,338.676,0
2013-05-20,CELEBRATION,0.0,0
2013-05-20,CLEANING,784.0,0
2013-05-20,DAIRY,407.0,0
2013-05-20,DELI,200.606,0
2013-05-20,EGGS,166.0,0
2013-05-20,FROZEN FOODS,86.0,0
2013-05-20,GROCERY I,2607.0,0
2013-05-20,GROCERY II,14.0,0
2013-05-20,HARDWARE,0.0,0
2013-05-20,HOME AND KITCHEN I,0.0,0
2013-05-20,HOME AND KITCHEN II,0.0,0
2013-05-20,HOME APPLIANCES,0.0,0
2013-05-20,HOME CARE,0.0,0
2013-05-20,LADIESWEAR,0.0,0
2013-05-20,LAWN AND GARDEN,5.0,0
2013-05-20,LINGERIE,5.0,0
2013-05-20,"LIQUOR,WINE,BEER",30.0,0
2013-05-20,MAGAZINES,0.0,0
2013-05-20,MEATS,390.494,0
2013-05-20,PERSONAL CARE,147.0,0
2013-05-20,PET SUPPLIES,0.0,0
2013-05-20,PLAYERS AND ELECTRONICS,0.0,0
2013-05-20,POULTRY,258.107,0
2013-05-20,PREPARED FOODS,49.011,0
2013-05-20,PRODUCE,30.0,0
2013-05-20,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-20,SEAFOOD,26.864,0
2013-05-21,AUTOMOTIVE,2.0,0
2013-05-21,BABY CARE,0.0,0
2013-05-21,BEAUTY,1.0,0
2013-05-21,BEVERAGES,939.0,0
2013-05-21,BOOKS,0.0,0
2013-05-21,BREAD/BAKERY,270.76099999999997,0
2013-05-21,CELEBRATION,0.0,0
2013-05-21,CLEANING,696.0,0
2013-05-21,DAIRY,410.0,0
2013-05-21,DELI,163.439,0
2013-05-21,EGGS,158.0,0
2013-05-21,FROZEN FOODS,56.455,0
2013-05-21,GROCERY I,2343.0,0
2013-05-21,GROCERY II,15.0,0
2013-05-21,HARDWARE,0.0,0
2013-05-21,HOME AND KITCHEN I,0.0,0
2013-05-21,HOME AND KITCHEN II,0.0,0
2013-05-21,HOME APPLIANCES,1.0,0
2013-05-21,HOME CARE,0.0,0
2013-05-21,LADIESWEAR,0.0,0
2013-05-21,LAWN AND GARDEN,4.0,0
2013-05-21,LINGERIE,21.0,0
2013-05-21,"LIQUOR,WINE,BEER",36.0,0
2013-05-21,MAGAZINES,0.0,0
2013-05-21,MEATS,474.131,0
2013-05-21,PERSONAL CARE,151.0,0
2013-05-21,PET SUPPLIES,0.0,0
2013-05-21,PLAYERS AND ELECTRONICS,0.0,0
2013-05-21,POULTRY,180.44,0
2013-05-21,PREPARED FOODS,98.906,0
2013-05-21,PRODUCE,0.0,0
2013-05-21,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-21,SEAFOOD,16.794,0
2013-05-22,AUTOMOTIVE,2.0,0
2013-05-22,BABY CARE,0.0,0
2013-05-22,BEAUTY,7.0,0
2013-05-22,BEVERAGES,1437.0,0
2013-05-22,BOOKS,0.0,0
2013-05-22,BREAD/BAKERY,278.392,0
2013-05-22,CELEBRATION,0.0,0
2013-05-22,CLEANING,747.0,0
2013-05-22,DAIRY,423.0,0
2013-05-22,DELI,167.153,0
2013-05-22,EGGS,140.0,0
2013-05-22,FROZEN FOODS,90.205,0
2013-05-22,GROCERY I,2346.0,0
2013-05-22,GROCERY II,17.0,0
2013-05-22,HARDWARE,2.0,0
2013-05-22,HOME AND KITCHEN I,0.0,0
2013-05-22,HOME AND KITCHEN II,0.0,0
2013-05-22,HOME APPLIANCES,1.0,0
2013-05-22,HOME CARE,0.0,0
2013-05-22,LADIESWEAR,0.0,0
2013-05-22,LAWN AND GARDEN,10.0,0
2013-05-22,LINGERIE,17.0,0
2013-05-22,"LIQUOR,WINE,BEER",39.0,0
2013-05-22,MAGAZINES,0.0,0
2013-05-22,MEATS,444.92400000000004,0
2013-05-22,PERSONAL CARE,138.0,0
2013-05-22,PET SUPPLIES,0.0,0
2013-05-22,PLAYERS AND ELECTRONICS,0.0,0
2013-05-22,POULTRY,222.06,0
2013-05-22,PREPARED FOODS,98.09899999999999,0
2013-05-22,PRODUCE,1.0,0
2013-05-22,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-22,SEAFOOD,14.940999999999999,0
2013-05-23,AUTOMOTIVE,3.0,0
2013-05-23,BABY CARE,0.0,0
2013-05-23,BEAUTY,6.0,0
2013-05-23,BEVERAGES,991.0,0
2013-05-23,BOOKS,0.0,0
2013-05-23,BREAD/BAKERY,278.366,0
2013-05-23,CELEBRATION,0.0,0
2013-05-23,CLEANING,665.0,0
2013-05-23,DAIRY,410.0,0
2013-05-23,DELI,161.43,0
2013-05-23,EGGS,117.0,0
2013-05-23,FROZEN FOODS,73.0,0
2013-05-23,GROCERY I,2091.0,0
2013-05-23,GROCERY II,31.0,0
2013-05-23,HARDWARE,0.0,0
2013-05-23,HOME AND KITCHEN I,0.0,0
2013-05-23,HOME AND KITCHEN II,0.0,0
2013-05-23,HOME APPLIANCES,0.0,0
2013-05-23,HOME CARE,0.0,0
2013-05-23,LADIESWEAR,0.0,0
2013-05-23,LAWN AND GARDEN,0.0,0
2013-05-23,LINGERIE,11.0,0
2013-05-23,"LIQUOR,WINE,BEER",80.0,0
2013-05-23,MAGAZINES,0.0,0
2013-05-23,MEATS,282.548,0
2013-05-23,PERSONAL CARE,130.0,0
2013-05-23,PET SUPPLIES,0.0,0
2013-05-23,PLAYERS AND ELECTRONICS,0.0,0
2013-05-23,POULTRY,174.57299999999998,0
2013-05-23,PREPARED FOODS,82.26700000000001,0
2013-05-23,PRODUCE,8.0,0
2013-05-23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-23,SEAFOOD,21.581999999999997,0
2013-05-24,AUTOMOTIVE,3.0,0
2013-05-24,BABY CARE,0.0,0
2013-05-24,BEAUTY,9.0,0
2013-05-24,BEVERAGES,1458.0,0
2013-05-24,BOOKS,0.0,0
2013-05-24,BREAD/BAKERY,245.889,0
2013-05-24,CELEBRATION,0.0,0
2013-05-24,CLEANING,834.0,0
2013-05-24,DAIRY,424.0,0
2013-05-24,DELI,189.805,0
2013-05-24,EGGS,160.0,0
2013-05-24,FROZEN FOODS,106.885,0
2013-05-24,GROCERY I,2634.0,0
2013-05-24,GROCERY II,12.0,0
2013-05-24,HARDWARE,0.0,0
2013-05-24,HOME AND KITCHEN I,0.0,0
2013-05-24,HOME AND KITCHEN II,0.0,0
2013-05-24,HOME APPLIANCES,0.0,0
2013-05-24,HOME CARE,0.0,0
2013-05-24,LADIESWEAR,0.0,0
2013-05-24,LAWN AND GARDEN,8.0,0
2013-05-24,LINGERIE,17.0,0
2013-05-24,"LIQUOR,WINE,BEER",163.0,0
2013-05-24,MAGAZINES,0.0,0
2013-05-24,MEATS,564.711,0
2013-05-24,PERSONAL CARE,150.0,0
2013-05-24,PET SUPPLIES,0.0,0
2013-05-24,PLAYERS AND ELECTRONICS,0.0,0
2013-05-24,POULTRY,277.07602,0
2013-05-24,PREPARED FOODS,102.507,0
2013-05-24,PRODUCE,21.0,0
2013-05-24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-24,SEAFOOD,18.986,0
2013-05-25,AUTOMOTIVE,11.0,0
2013-05-25,BABY CARE,0.0,0
2013-05-25,BEAUTY,9.0,0
2013-05-25,BEVERAGES,1394.0,0
2013-05-25,BOOKS,0.0,0
2013-05-25,BREAD/BAKERY,367.57,0
2013-05-25,CELEBRATION,0.0,0
2013-05-25,CLEANING,811.0,0
2013-05-25,DAIRY,476.0,0
2013-05-25,DELI,205.601,0
2013-05-25,EGGS,218.0,0
2013-05-25,FROZEN FOODS,139.0,0
2013-05-25,GROCERY I,2976.0,0
2013-05-25,GROCERY II,38.0,0
2013-05-25,HARDWARE,0.0,0
2013-05-25,HOME AND KITCHEN I,0.0,0
2013-05-25,HOME AND KITCHEN II,0.0,0
2013-05-25,HOME APPLIANCES,0.0,0
2013-05-25,HOME CARE,0.0,0
2013-05-25,LADIESWEAR,0.0,0
2013-05-25,LAWN AND GARDEN,3.0,0
2013-05-25,LINGERIE,21.0,0
2013-05-25,"LIQUOR,WINE,BEER",163.0,0
2013-05-25,MAGAZINES,0.0,0
2013-05-25,MEATS,472.07199999999995,0
2013-05-25,PERSONAL CARE,179.0,0
2013-05-25,PET SUPPLIES,0.0,0
2013-05-25,PLAYERS AND ELECTRONICS,0.0,0
2013-05-25,POULTRY,291.942,0
2013-05-25,PREPARED FOODS,143.985,0
2013-05-25,PRODUCE,23.0,0
2013-05-25,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-25,SEAFOOD,13.637,0
2013-05-26,AUTOMOTIVE,5.0,0
2013-05-26,BABY CARE,0.0,0
2013-05-26,BEAUTY,10.0,0
2013-05-26,BEVERAGES,1536.0,0
2013-05-26,BOOKS,0.0,0
2013-05-26,BREAD/BAKERY,400.499,0
2013-05-26,CELEBRATION,0.0,0
2013-05-26,CLEANING,869.0,0
2013-05-26,DAIRY,517.0,0
2013-05-26,DELI,212.368,0
2013-05-26,EGGS,220.0,0
2013-05-26,FROZEN FOODS,109.0,0
2013-05-26,GROCERY I,3377.0,0
2013-05-26,GROCERY II,22.0,0
2013-05-26,HARDWARE,0.0,0
2013-05-26,HOME AND KITCHEN I,0.0,0
2013-05-26,HOME AND KITCHEN II,0.0,0
2013-05-26,HOME APPLIANCES,2.0,0
2013-05-26,HOME CARE,0.0,0
2013-05-26,LADIESWEAR,0.0,0
2013-05-26,LAWN AND GARDEN,3.0,0
2013-05-26,LINGERIE,12.0,0
2013-05-26,"LIQUOR,WINE,BEER",0.0,0
2013-05-26,MAGAZINES,0.0,0
2013-05-26,MEATS,358.565,0
2013-05-26,PERSONAL CARE,192.0,0
2013-05-26,PET SUPPLIES,0.0,0
2013-05-26,PLAYERS AND ELECTRONICS,0.0,0
2013-05-26,POULTRY,290.851,0
2013-05-26,PREPARED FOODS,125.645996,0
2013-05-26,PRODUCE,10.0,0
2013-05-26,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-26,SEAFOOD,26.924,0
2013-05-27,AUTOMOTIVE,2.0,0
2013-05-27,BABY CARE,0.0,0
2013-05-27,BEAUTY,1.0,0
2013-05-27,BEVERAGES,929.0,0
2013-05-27,BOOKS,0.0,0
2013-05-27,BREAD/BAKERY,347.286,0
2013-05-27,CELEBRATION,0.0,0
2013-05-27,CLEANING,698.0,0
2013-05-27,DAIRY,384.0,0
2013-05-27,DELI,152.332,0
2013-05-27,EGGS,160.0,0
2013-05-27,FROZEN FOODS,105.0,0
2013-05-27,GROCERY I,2220.0,0
2013-05-27,GROCERY II,26.0,0
2013-05-27,HARDWARE,0.0,0
2013-05-27,HOME AND KITCHEN I,0.0,0
2013-05-27,HOME AND KITCHEN II,0.0,0
2013-05-27,HOME APPLIANCES,0.0,0
2013-05-27,HOME CARE,0.0,0
2013-05-27,LADIESWEAR,0.0,0
2013-05-27,LAWN AND GARDEN,0.0,0
2013-05-27,LINGERIE,7.0,0
2013-05-27,"LIQUOR,WINE,BEER",31.0,0
2013-05-27,MAGAZINES,0.0,0
2013-05-27,MEATS,532.203,0
2013-05-27,PERSONAL CARE,116.0,0
2013-05-27,PET SUPPLIES,0.0,0
2013-05-27,PLAYERS AND ELECTRONICS,0.0,0
2013-05-27,POULTRY,236.08700000000002,0
2013-05-27,PREPARED FOODS,86.0,0
2013-05-27,PRODUCE,8.0,0
2013-05-27,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-27,SEAFOOD,25.649,0
2013-05-28,AUTOMOTIVE,0.0,0
2013-05-28,BABY CARE,0.0,0
2013-05-28,BEAUTY,1.0,0
2013-05-28,BEVERAGES,799.0,0
2013-05-28,BOOKS,0.0,0
2013-05-28,BREAD/BAKERY,343.038,0
2013-05-28,CELEBRATION,0.0,0
2013-05-28,CLEANING,743.0,0
2013-05-28,DAIRY,359.0,0
2013-05-28,DELI,135.35299999999998,0
2013-05-28,EGGS,133.0,0
2013-05-28,FROZEN FOODS,50.408,0
2013-05-28,GROCERY I,2265.0,0
2013-05-28,GROCERY II,10.0,0
2013-05-28,HARDWARE,3.0,0
2013-05-28,HOME AND KITCHEN I,0.0,0
2013-05-28,HOME AND KITCHEN II,0.0,0
2013-05-28,HOME APPLIANCES,0.0,0
2013-05-28,HOME CARE,0.0,0
2013-05-28,LADIESWEAR,0.0,0
2013-05-28,LAWN AND GARDEN,0.0,0
2013-05-28,LINGERIE,9.0,0
2013-05-28,"LIQUOR,WINE,BEER",32.0,0
2013-05-28,MAGAZINES,0.0,0
2013-05-28,MEATS,414.755,0
2013-05-28,PERSONAL CARE,105.0,0
2013-05-28,PET SUPPLIES,0.0,0
2013-05-28,PLAYERS AND ELECTRONICS,0.0,0
2013-05-28,POULTRY,202.332,0
2013-05-28,PREPARED FOODS,73.541,0
2013-05-28,PRODUCE,35.0,0
2013-05-28,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-28,SEAFOOD,19.09,0
2013-05-29,AUTOMOTIVE,2.0,0
2013-05-29,BABY CARE,0.0,0
2013-05-29,BEAUTY,2.0,0
2013-05-29,BEVERAGES,1057.0,0
2013-05-29,BOOKS,0.0,0
2013-05-29,BREAD/BAKERY,302.135,0
2013-05-29,CELEBRATION,0.0,0
2013-05-29,CLEANING,720.0,0
2013-05-29,DAIRY,465.0,0
2013-05-29,DELI,162.27,0
2013-05-29,EGGS,173.0,0
2013-05-29,FROZEN FOODS,65.0,0
2013-05-29,GROCERY I,2569.0,0
2013-05-29,GROCERY II,23.0,0
2013-05-29,HARDWARE,1.0,0
2013-05-29,HOME AND KITCHEN I,0.0,0
2013-05-29,HOME AND KITCHEN II,0.0,0
2013-05-29,HOME APPLIANCES,0.0,0
2013-05-29,HOME CARE,0.0,0
2013-05-29,LADIESWEAR,0.0,0
2013-05-29,LAWN AND GARDEN,0.0,0
2013-05-29,LINGERIE,11.0,0
2013-05-29,"LIQUOR,WINE,BEER",54.0,0
2013-05-29,MAGAZINES,0.0,0
2013-05-29,MEATS,509.728,0
2013-05-29,PERSONAL CARE,120.0,0
2013-05-29,PET SUPPLIES,0.0,0
2013-05-29,PLAYERS AND ELECTRONICS,0.0,0
2013-05-29,POULTRY,227.78900000000002,0
2013-05-29,PREPARED FOODS,82.12299999999999,0
2013-05-29,PRODUCE,1.0,0
2013-05-29,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-29,SEAFOOD,17.284000000000002,0
2013-05-30,AUTOMOTIVE,5.0,0
2013-05-30,BABY CARE,0.0,0
2013-05-30,BEAUTY,4.0,0
2013-05-30,BEVERAGES,926.0,0
2013-05-30,BOOKS,0.0,0
2013-05-30,BREAD/BAKERY,259.835,0
2013-05-30,CELEBRATION,0.0,0
2013-05-30,CLEANING,704.0,0
2013-05-30,DAIRY,365.0,0
2013-05-30,DELI,169.41400000000002,0
2013-05-30,EGGS,133.0,0
2013-05-30,FROZEN FOODS,84.0,0
2013-05-30,GROCERY I,2328.0,0
2013-05-30,GROCERY II,18.0,0
2013-05-30,HARDWARE,2.0,0
2013-05-30,HOME AND KITCHEN I,0.0,0
2013-05-30,HOME AND KITCHEN II,0.0,0
2013-05-30,HOME APPLIANCES,0.0,0
2013-05-30,HOME CARE,0.0,0
2013-05-30,LADIESWEAR,0.0,0
2013-05-30,LAWN AND GARDEN,3.0,0
2013-05-30,LINGERIE,18.0,0
2013-05-30,"LIQUOR,WINE,BEER",54.0,0
2013-05-30,MAGAZINES,0.0,0
2013-05-30,MEATS,416.55699999999996,0
2013-05-30,PERSONAL CARE,156.0,0
2013-05-30,PET SUPPLIES,0.0,0
2013-05-30,PLAYERS AND ELECTRONICS,0.0,0
2013-05-30,POULTRY,196.863,0
2013-05-30,PREPARED FOODS,58.024002,0
2013-05-30,PRODUCE,1.0,0
2013-05-30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-30,SEAFOOD,22.319000000000003,0
2013-05-31,AUTOMOTIVE,4.0,0
2013-05-31,BABY CARE,0.0,0
2013-05-31,BEAUTY,3.0,0
2013-05-31,BEVERAGES,1050.0,0
2013-05-31,BOOKS,0.0,0
2013-05-31,BREAD/BAKERY,298.222,0
2013-05-31,CELEBRATION,0.0,0
2013-05-31,CLEANING,809.0,0
2013-05-31,DAIRY,371.0,0
2013-05-31,DELI,214.58599999999998,0
2013-05-31,EGGS,141.0,0
2013-05-31,FROZEN FOODS,79.439,0
2013-05-31,GROCERY I,2633.0,0
2013-05-31,GROCERY II,15.0,0
2013-05-31,HARDWARE,1.0,0
2013-05-31,HOME AND KITCHEN I,0.0,0
2013-05-31,HOME AND KITCHEN II,0.0,0
2013-05-31,HOME APPLIANCES,1.0,0
2013-05-31,HOME CARE,0.0,0
2013-05-31,LADIESWEAR,0.0,0
2013-05-31,LAWN AND GARDEN,12.0,0
2013-05-31,LINGERIE,11.0,0
2013-05-31,"LIQUOR,WINE,BEER",88.0,0
2013-05-31,MAGAZINES,0.0,0
2013-05-31,MEATS,670.01404,0
2013-05-31,PERSONAL CARE,148.0,0
2013-05-31,PET SUPPLIES,0.0,0
2013-05-31,PLAYERS AND ELECTRONICS,0.0,0
2013-05-31,POULTRY,295.54,0
2013-05-31,PREPARED FOODS,95.046,0
2013-05-31,PRODUCE,6.0,0
2013-05-31,SCHOOL AND OFFICE SUPPLIES,0.0,0
2013-05-31,SEAFOOD,26.283,0
2013-06-01,AUTOMOTIVE,7.0,0
2013-06-01,BABY CARE,0.0,0
2013-06-01,BEAUTY,4.0,0
2013-06-01,BEVERAGES,1858.0,0
2013-06-01,BOOKS,0.0,0
2013-06-01,BREAD/BAKERY,418.494,0
2013-06-01,CELEBRATION,0.0,0
2013-06-01,CLEANING,1244.0,0
2013-06-01,DAIRY,582.0,0
2013-06-01,DELI,241.622,0
2013-06-01,EGGS,236.0,0
2013-06-01,FROZEN FOODS,210.0,0
2013-06-01,GROCERY I,3937.0,0
2013-06-01,GROCERY II,39.0,0
2013-06-01,HARDWARE,0.0,0
2013-06-01,HOME AND KITCHEN I,0.0,0
2013-06-01,HOME AND KITCHEN II,0.0,0
2013-06-01,HOME APPLIANCES,0.0,0
